,id,timestamp,latitude,longitude
623,Pratik,1621893079,18.698836,74.185977
624,Samiksha,1621958166,18.68633,74.17401
625,Raj,1621861434,18.741258,74.145212
626,Ambuj,1621971578,18.733781,74.142711
627,Sagar,1621748409,18.711347,74.161095
628,Pratik,1621783836,18.705663,74.191461
629,Sagar,1621805034,18.740737,74.172367
630,Samiksha,1621914577,18.727639,74.17979
631,Samiksha,1621650373,18.69157,74.182211
632,Samiksha,1621773262,18.691473,74.192837
633,Ambuj,1621822005,18.697527,74.180145
634,Sanskrit,1621950021,18.713536,74.151168
635,Raj,1622018664,18.702982,74.149898
636,Abhishek,1621618090,18.732371,74.164972
637,Pranav,1621799450,18.707733,74.192987
638,Sagar,1621775295,18.715058,74.145871
639,Abhishek,1621814397,18.724902,74.17132
640,Sanskrit,1622007499,18.74143,74.154272
641,Jay,1621864261,18.736953,74.182305
642,Ranadeep,1621707246,18.717487,74.181292
643,Sanskrit,1621844954,18.694701,74.183576
644,Nikita,1621616029,18.705861,74.158247
645,Ranadeep,1621703693,18.69552,74.172807
646,Jay,1621601867,18.701875,74.174686
647,Pratik,1621630725,18.709819,74.145467
648,Abhishek,1621645967,18.702455,74.146809
649,Sanskrit,1621628095,18.701543,74.145956
650,Sanskrit,1621542592,18.726457,74.191875
651,Akash,1621941799,18.687103,74.144389
652,Gurpreet,1621769350,18.714166,74.19146
653,Ria,1621632879,18.704245,74.178614
654,Kalpesh,1621943892,18.692201,74.187784
655,Samiksha,1621533692,18.726543,74.152743
656,Pratik,1621715271,18.73072,74.192043
657,Sanskrit,1621742677,18.699655,74.166465
658,Pratik,1621617963,18.724871,74.14102
659,Aditya,1621853994,18.693161,74.19471
660,Jay,1621648934,18.734108,74.139322
661,Samiksha,1621703153,18.721953,74.163763
662,Aditya,1622006113,18.697596,74.180704
663,Abhishek,1621713236,18.718392,74.163305
664,Ria,1621686352,18.715312,74.179314
665,Gurpreet,1621906454,18.69753,74.142668
666,Ritik,1621883651,18.718729,74.17182
667,Gurpreet,1621906731,18.735306,74.141226
668,Shweta,1621721945,18.712119,74.16017
669,Sanskrit,1621934172,18.708318,74.180979
670,Sagar,1621810512,18.726899,74.146474
671,Nikita,1621923149,18.735164,74.14486
672,Aditya,1621694142,18.700256,74.170151
673,Pranav,1621995800,18.729594,74.142703
674,Ria,1621940586,18.723824,74.170404
675,Ranadeep,1621879063,18.740421,74.18924
676,Raj,1621567403,18.706833,74.180705
677,Pranav,1621704848,18.742444,74.14144
678,Pranav,1621856737,18.737538,74.158145
679,Ria,1621941522,18.702121,74.175117
680,Abhishek,1621801605,18.731662,74.155863
681,Ritik,1621888366,18.72112,74.167822
682,Aditya,1621818510,18.700061,74.147431
683,Ritik,1621739763,18.71159,74.173577
684,Kalpesh,1621668571,18.693409,74.147415
685,Akash,1621859987,18.724239,74.151352
686,Abhishek,1621842166,18.742471,74.165786
687,Aditya,1621926954,18.70053,74.151623
688,Shweta,1621933098,18.693778,74.14042
689,Ambuj,1621817674,18.693289,74.161412
690,Akash,1621876721,18.712742,74.169939
691,Pranav,1621923075,18.734324,74.154395
692,Pranav,1621779827,18.72925,74.180981
693,Sagar,1621670419,18.689603,74.159591
694,Pranav,1621535652,18.733825,74.183386
695,Shweta,1621798813,18.713256,74.188569
696,Sagar,1621730495,18.699575,74.178038
697,Akash,1621730953,18.70531,74.168479
698,Ria,1621554569,18.73411,74.18467
699,Ranadeep,1621851783,18.724145,74.179074
700,Jay,1621729700,18.718379,74.157971
701,Pratik,1621592141,18.708286,74.152017
702,Aditya,1621776378,18.729232,74.163156
703,Ritik,1621843341,18.724937,74.193577
704,Sagar,1621703010,18.694073,74.150514
705,Sagar,1621648037,18.708301,74.179354
706,Sagar,1621744370,18.738472,74.168202
707,Ritik,1621740574,18.71543,74.187127
708,Aditya,1622003900,18.736841,74.17239
709,Sagar,1621908534,18.702277,74.156668
710,Kalpesh,1621810895,18.697487,74.184436
711,Jay,1621950601,18.70622,74.144367
712,Jay,1621907963,18.706773,74.174386
713,Ambuj,1621987142,18.710771,74.160009
714,Ritik,1622021185,18.700684,74.173443
715,Ritik,1621696074,18.69793,74.170612
716,Ranadeep,1621756494,18.711707,74.170636
717,Samiksha,1621818903,18.718224,74.166804
718,Kalpesh,1621576103,18.734808,74.165867
719,Shweta,1621923664,18.687082,74.14328
720,Pranav,1621830622,18.698637,74.184052
721,Abhishek,1621800553,18.703975,74.190409
722,Pratik,1621777051,18.690327,74.180412
723,Ria,1621995059,18.716613,74.140527
724,Nikita,1621932786,18.703157,74.149871
725,Pratik,1621532349,18.740653,74.175394
726,Samiksha,1621724334,18.710925,74.161247
727,Akash,1621595375,18.720775,74.145204
728,Nikita,1621631473,18.728149,74.173391
729,Jay,1621764794,18.726275,74.146184
730,Aditya,1621606199,18.731183,74.157333
731,Shweta,1621894179,18.717127,74.167845
732,Sagar,1621930173,18.736815,74.172474
733,Ranadeep,1621827868,18.714832,74.156683
734,Pranav,1621704011,18.73245,74.179216
735,Akash,1621898098,18.698483,74.158755
736,Samiksha,1621933303,18.720582,74.176444
737,Ambuj,1621690199,18.69321,74.173474
738,Aditya,1621667824,18.695089,74.162841
739,Pranav,1622001772,18.717894,74.157221
740,Samiksha,1621568173,18.737503,74.178476
741,Shweta,1621635737,18.729529,74.191927
742,Sagar,1621896363,18.736933,74.171575
743,Pranav,1621807055,18.725666,74.14316
744,Akash,1621924867,18.692748,74.156179
745,Kalpesh,1621604898,18.689576,74.182476
746,Samiksha,1621885193,18.698984,74.158548
747,Raj,1621957563,18.725883,74.194732
748,Kalpesh,1621890623,18.705508,74.158532
749,Shweta,1621653060,18.735876,74.166963
750,Aditya,1621598717,18.711218,74.157073
751,Gurpreet,1621808876,18.732866,74.183851
752,Nikita,1621776511,18.711543,74.178382
753,Raj,1621908840,18.721206,74.144052
754,Kalpesh,1621569757,18.715918,74.144618
755,Sagar,1621896158,18.694484,74.172704
756,Raj,1621608155,18.729618,74.172071
757,Nikita,1621675303,18.718972,74.145094
758,Ria,1621602613,18.733219,74.14502
759,Raj,1621736939,18.732514,74.181675
760,Abhishek,1621729752,18.721677,74.139093
761,Kalpesh,1621534106,18.733708,74.160313
762,Ria,1621514451,18.736573,74.163597
763,Sagar,1621756708,18.699869,74.184515
764,Ambuj,1621634457,18.711449,74.173436
765,Sagar,1621625969,18.693238,74.175784
766,Aditya,1621721810,18.686168,74.156506
767,Akash,1621942159,18.69624,74.173975
768,Ritik,1621616663,18.717857,74.182149
769,Pratik,1621728953,18.718325,74.16112
770,Akash,1621969651,18.696598,74.180782
771,Ria,1621738796,18.726828,74.195433
772,Sagar,1621836414,18.741506,74.177724
773,Kalpesh,1621873599,18.735025,74.158291
774,Ria,1621729432,18.724335,74.151139
775,Akash,1621963791,18.738709,74.182773
776,Jay,1621791576,18.730326,74.16621
777,Kalpesh,1621728190,18.695925,74.150696
778,Aditya,1621984045,18.706248,74.149933
779,Pranav,1622026757,18.713567,74.186017
780,Aditya,1621904902,18.734448,74.185066
781,Aditya,1621598519,18.740805,74.160645
782,Shweta,1621801074,18.73358,74.168269
783,Raj,1621998623,18.738745,74.163355
784,Raj,1621594245,18.721253,74.161119
785,Aditya,1621593794,18.735817,74.164945
786,Raj,1621803308,18.710287,74.167355
787,Sagar,1621586536,18.687219,74.16115
788,Nikita,1622009462,18.73658,74.147682
789,Sanskrit,1621738980,18.700025,74.146562
790,Nikita,1621613377,18.704782,74.164409
791,Samiksha,1622021135,18.724297,74.163903
792,Sagar,1621838133,18.722592,74.1888
793,Pratik,1621983269,18.706962,74.175551
794,Jay,1621917237,18.716339,74.147378
795,Nikita,1621735234,18.697329,74.193803
796,Ranadeep,1621999395,18.730723,74.172017
797,Pranav,1621868686,18.692537,74.142612
798,Pratik,1621541223,18.717496,74.154905
799,Kalpesh,1621750504,18.725991,74.183122
800,Kalpesh,1621798204,18.731678,74.170496
801,Pranav,1621614252,18.733831,74.1824
802,Akash,1621710425,18.687904,74.145837
803,Shweta,1621532030,18.720777,74.183567
804,Sagar,1621801054,18.694337,74.168236
805,Gurpreet,1621826234,18.71072,74.18443
806,Pratik,1621763847,18.711741,74.191901
807,Gurpreet,1621952426,18.718495,74.149927
808,Ambuj,1621958182,18.696416,74.142146
809,Gurpreet,1622012425,18.71518,74.188021
810,Shweta,1621713472,18.742209,74.185625
811,Ambuj,1621834116,18.736358,74.181561
812,Jay,1621793515,18.706027,74.188503
813,Pranav,1621992601,18.713481,74.140167
814,Pranav,1621925815,18.696002,74.183849
815,Ranadeep,1621982596,18.737979,74.162409
816,Abhishek,1621782642,18.697203,74.163886
817,Jay,1621654035,18.705998,74.178153
818,Samiksha,1622025586,18.717574,74.143181
819,Aditya,1621515017,18.692028,74.181785
820,Abhishek,1621928911,18.717862,74.147024
821,Sagar,1621574911,18.733861,74.192574
822,Ranadeep,1621595611,18.717462,74.164402
823,Raj,1621534514,18.715133,74.145555
824,Jay,1621533623,18.741002,74.193494
825,Ritik,1621759992,18.736708,74.154441
826,Kalpesh,1621566601,18.728341,74.194158
827,Raj,1621780069,18.736911,74.178963
828,Nikita,1621829903,18.731775,74.146462
829,Shweta,1621609579,18.693039,74.151136
830,Ria,1621527298,18.7262,74.160004
831,Samiksha,1621829344,18.713923,74.139132
832,Sanskrit,1621710010,18.717046,74.175566
833,Ritik,1621639284,18.715222,74.145649
834,Abhishek,1621644064,18.690757,74.179644
835,Ambuj,1621608956,18.707444,74.143262
836,Kalpesh,1621653780,18.690092,74.176603
837,Sagar,1621927245,18.696998,74.173019
838,Sanskrit,1621790211,18.734491,74.186846
839,Pratik,1621954740,18.699817,74.154741
840,Aditya,1621918882,18.73251,74.194006
841,Abhishek,1621815970,18.725899,74.190257
842,Pratik,1621885586,18.689455,74.171695
843,Pratik,1621586344,18.689873,74.167381
844,Sanskrit,1621799274,18.711911,74.192141
845,Abhishek,1621925460,18.705538,74.165954
846,Aditya,1621921076,18.697463,74.16392
847,Raj,1621902678,18.695228,74.194948
848,Sagar,1621960161,18.735095,74.186298
849,Ambuj,1621859808,18.690857,74.178774
850,Gurpreet,1621830509,18.721563,74.192475
851,Ritik,1621648200,18.698279,74.153938
852,Jay,1621974975,18.689413,74.174448
853,Gurpreet,1621964772,18.698482,74.186335
854,Sanskrit,1621836548,18.689574,74.157847
855,Shweta,1621987844,18.71626,74.181678
856,Pranav,1621958797,18.704032,74.14934
857,Gurpreet,1621744742,18.688705,74.171324
858,Ria,1621794068,18.693762,74.139919
859,Samiksha,1622018832,18.707538,74.175429
860,Ritik,1621873824,18.68947,74.18426
861,Jay,1621675957,18.705847,74.18784
862,Raj,1621847568,18.732869,74.143122
863,Aditya,1621998303,18.704334,74.176884
864,Pratik,1621966642,18.709416,74.184651
865,Sagar,1621741123,18.716773,74.165484
866,Ranadeep,1621866490,18.725939,74.194624
867,Jay,1621825474,18.695865,74.167994
868,Aditya,1621735896,18.708197,74.194599
869,Pranav,1621517226,18.728485,74.18943
870,Akash,1621815259,18.726804,74.145291
871,Akash,1621856901,18.737129,74.144606
872,Ritik,1621966489,18.712875,74.182144
873,Sanskrit,1621955708,18.733372,74.153136
874,Kalpesh,1622001195,18.692445,74.170496
875,Nikita,1621985648,18.721903,74.176108
876,Shweta,1621565283,18.695854,74.190819
877,Sanskrit,1621755299,18.726449,74.169743
878,Shweta,1621976161,18.704414,74.186691
879,Abhishek,1621966461,18.692715,74.171254
880,Ranadeep,1621855533,18.713578,74.155049
881,Raj,1621696971,18.693516,74.166472
882,Sagar,1621912685,18.729237,74.140286
883,Ritik,1621833463,18.698339,74.156912
884,Ranadeep,1621829638,18.724381,74.142057
885,Ambuj,1621792589,18.693473,74.186051
886,Nikita,1621748689,18.695505,74.167535
887,Samiksha,1621936171,18.738881,74.153311
888,Sanskrit,1621767661,18.706601,74.163893
889,Shweta,1621665893,18.729401,74.139232
890,Samiksha,1621786593,18.688839,74.156595
891,Jay,1621611753,18.723864,74.187537
892,Raj,1621696614,18.695671,74.163637
893,Ambuj,1621986944,18.727078,74.144206
894,Pranav,1621546011,18.703965,74.189768
895,Ritik,1621951573,18.722252,74.156613
896,Sagar,1621880831,18.687313,74.17194
897,Sagar,1621744977,18.726438,74.169749
898,Sanskrit,1621914932,18.692327,74.188803
899,Samiksha,1621977690,18.714523,74.174665
900,Raj,1621976230,18.728477,74.188891
901,Kalpesh,1621852863,18.720209,74.18792
902,Gurpreet,1622004298,18.739068,74.145317
903,Shweta,1621873168,18.69442,74.192804
904,Pranav,1621685095,18.686888,74.14995
905,Raj,1621703069,18.721273,74.166053
906,Ritik,1621591625,18.698555,74.151471
907,Ria,1621859731,18.716214,74.193586
908,Samiksha,1621856333,18.689335,74.177354
909,Shweta,1621896843,18.73177,74.169578
910,Akash,1621860373,18.708666,74.186026
911,Shweta,1621801486,18.725463,74.167274
912,Pranav,1621611172,18.715559,74.190152
913,Jay,1621820556,18.686929,74.167892
914,Ritik,1622023070,18.692955,74.144152
915,Jay,1621710270,18.728365,74.166885
916,Nikita,1621619288,18.721348,74.144547
917,Pranav,1621869025,18.692265,74.191338
918,Ria,1622014399,18.729231,74.151596
919,Pranav,1621870436,18.737298,74.164105
920,Nikita,1621593940,18.697492,74.150483
921,Sanskrit,1621684099,18.735825,74.194169
922,Jay,1621762665,18.704081,74.158626
923,Pranav,1621564099,18.714533,74.160905
924,Ria,1621644278,18.715554,74.163645
925,Ritik,1622013996,18.6863,74.16586
926,Akash,1621737089,18.691959,74.165437
927,Nikita,1621987904,18.702494,74.186938
928,Ambuj,1622020831,18.718503,74.154692
929,Nikita,1621673955,18.741496,74.194936
930,Ranadeep,1621732172,18.736038,74.139451
931,Akash,1621918533,18.704674,74.188268
932,Gurpreet,1621802281,18.722222,74.168935
933,Shweta,1622020119,18.742144,74.171731
934,Ambuj,1621980363,18.725278,74.179437
935,Pranav,1621536750,18.689289,74.170117
936,Samiksha,1621613521,18.737042,74.18184
937,Ritik,1621518014,18.737424,74.169101
938,Jay,1621800784,18.731893,74.140799
939,Jay,1621801425,18.716158,74.189133
940,Pratik,1621969183,18.719835,74.176548
941,Ritik,1621555831,18.728463,74.15394
942,Sanskrit,1622011860,18.713944,74.143036
943,Jay,1621621023,18.734428,74.187531
944,Ritik,1621537157,18.712789,74.169773
945,Samiksha,1621832190,18.739686,74.176191
946,Gurpreet,1622017167,18.741714,74.190749
947,Nikita,1621670137,18.696129,74.152011
948,Sagar,1621869427,18.708857,74.181389
949,Shweta,1621636098,18.711289,74.15843
950,Ranadeep,1621553212,18.724679,74.171434
951,Pratik,1621981817,18.69702,74.145329
952,Nikita,1621682065,18.717102,74.145748
953,Akash,1621567436,18.708369,74.180344
954,Aditya,1621513913,18.691119,74.18136
955,Ambuj,1621783239,18.73337,74.182932
956,Pratik,1621978889,18.704399,74.167319
957,Jay,1621618759,18.710266,74.151668
958,Ritik,1621770179,18.741115,74.14217
959,Akash,1621970263,18.717134,74.157833
960,Pranav,1621639614,18.70003,74.190732
961,Pranav,1621937683,18.686874,74.139863
962,Sagar,1621682950,18.696048,74.157475
963,Jay,1621640657,18.722694,74.146599
964,Sanskrit,1621543450,18.717061,74.139221
965,Shweta,1621709641,18.720905,74.163009
966,Nikita,1621576618,18.71003,74.158671
967,Pratik,1621934836,18.696011,74.159863
968,Kalpesh,1621673045,18.702123,74.190956
969,Ritik,1621978823,18.714101,74.183607
970,Akash,1621975337,18.699563,74.161495
971,Samiksha,1621800597,18.740195,74.190066
972,Sanskrit,1621797557,18.691636,74.184795
973,Raj,1621959351,18.719999,74.153398
974,Shweta,1621770087,18.714373,74.187718
975,Samiksha,1621817681,18.698169,74.18332
976,Nikita,1621523040,18.73383,74.160206
977,Aditya,1621563058,18.689476,74.182381
978,Sanskrit,1621641501,18.717853,74.14002
979,Raj,1621703529,18.701721,74.14844
980,Ritik,1621941036,18.728628,74.187191
981,Ambuj,1621552689,18.700551,74.171947
982,Jay,1621904037,18.708594,74.141019
983,Pratik,1621947409,18.70327,74.168887
984,Jay,1621906844,18.716521,74.177034
985,Pranav,1621939061,18.717,74.161542
986,Jay,1621537273,18.691585,74.142253
987,Abhishek,1621847526,18.690241,74.169238
988,Pratik,1621521265,18.7329,74.186041
989,Ambuj,1621999964,18.702947,74.154158
990,Shweta,1621833108,18.704189,74.190615
991,Ria,1621794810,18.704575,74.180526
992,Pratik,1621542588,18.707744,74.17965
993,Samiksha,1621671535,18.714862,74.149178
994,Ambuj,1621923877,18.72033,74.185654
995,Nikita,1621907599,18.704625,74.185726
996,Gurpreet,1621942184,18.717535,74.177373
997,Samiksha,1621912821,18.736646,74.172897
998,Pranav,1621685967,18.707415,74.146666
999,Nikita,1621626673,18.723724,74.159867
1000,Kalpesh,1621596733,18.694359,74.17558
1001,Ranadeep,1621603291,18.713034,74.139355
1002,Ritik,1621686280,18.709343,74.160193
1003,Abhishek,1621928898,18.687094,74.145633
1004,Akash,1621574384,18.734272,74.160134
1005,Ranadeep,1621581094,18.739208,74.179848
1006,Akash,1621967579,18.71858,74.140097
1007,Kalpesh,1621580871,18.735408,74.14025
1008,Shweta,1621915628,18.726958,74.194167
1009,Raj,1621615723,18.728434,74.156287
1010,Sagar,1621812305,18.723729,74.173143
1011,Samiksha,1621985960,18.736524,74.176592
1012,Ambuj,1621878484,18.691903,74.162585
1013,Pratik,1621676576,18.732775,74.179158
1014,Ritik,1621722562,18.73002,74.156529
1015,Pratik,1621746550,18.727782,74.193162
1016,Kalpesh,1621530932,18.690759,74.181933
1017,Akash,1621976981,18.708875,74.163932
1018,Jay,1621790849,18.691083,74.165073
1019,Jay,1621976340,18.73432,74.152247
1020,Abhishek,1621822239,18.74057,74.159674
1021,Gurpreet,1621983533,18.711173,74.183928
1022,Akash,1621758374,18.700856,74.155697
1023,Aditya,1621912019,18.716577,74.172147
1024,Ambuj,1621864501,18.706674,74.169639
1025,Gurpreet,1621920748,18.689986,74.193702
1026,Jay,1621999934,18.72518,74.161772
1027,Ria,1621587140,18.734465,74.192718
1028,Pratik,1621816080,18.729407,74.183363
1029,Aditya,1621785795,18.704422,74.152636
1030,Pratik,1621583070,18.709881,74.186395
1031,Gurpreet,1621635150,18.686636,74.148868
1032,Samiksha,1621846806,18.711691,74.176669
1033,Ambuj,1621700180,18.717972,74.140873
1034,Kalpesh,1621916916,18.701414,74.15125
1035,Abhishek,1621718242,18.73053,74.158501
1036,Akash,1621855017,18.696851,74.158926
1037,Shweta,1621985755,18.74214,74.164958
1038,Jay,1621653639,18.715717,74.171332
1039,Ambuj,1621609233,18.689095,74.178567
1040,Pratik,1621779575,18.741702,74.177214
1041,Pratik,1621752933,18.690335,74.149622
1042,Jay,1621880131,18.719925,74.180471
1043,Jay,1621844682,18.697481,74.151394
1044,Sagar,1621753442,18.721984,74.139194
1045,Shweta,1621860492,18.714768,74.173399
1046,Pranav,1621805361,18.723773,74.158733
1047,Pranav,1621576638,18.694397,74.159364
1048,Aditya,1621765129,18.740534,74.155806
1049,Ritik,1621553592,18.742032,74.181647
1050,Sagar,1621840550,18.697325,74.162632
1051,Jay,1621970967,18.737016,74.144616
1052,Ranadeep,1621534888,18.719776,74.155886
1053,Shweta,1621810377,18.735681,74.151532
1054,Pratik,1622022544,18.707141,74.145662
1055,Pranav,1621701981,18.694697,74.150957
1056,Sagar,1621832869,18.713613,74.157874
1057,Abhishek,1621885013,18.692003,74.181312
1058,Ranadeep,1621794438,18.73906,74.158407
1059,Ritik,1621757347,18.689126,74.142539
1060,Nikita,1621516578,18.691819,74.160338
1061,Gurpreet,1621690766,18.723722,74.15753
1062,Pratik,1621936198,18.696949,74.150757
1063,Abhishek,1621635722,18.686033,74.186
1064,Jay,1622015707,18.710876,74.176765
1065,Ambuj,1621893268,18.70182,74.180654
1066,Akash,1621933971,18.732953,74.149219
1067,Jay,1622017509,18.712606,74.193489
1068,Ritik,1621683840,18.685844,74.173351
1069,Aditya,1622023626,18.737043,74.172835
1070,Akash,1621645311,18.686137,74.173721
1071,Jay,1621555924,18.686787,74.150957
1072,Ritik,1621758674,18.71143,74.159951
1073,Jay,1621917595,18.695995,74.187932
1074,Abhishek,1621735239,18.700356,74.186088
1075,Ranadeep,1621888044,18.688917,74.191184
1076,Abhishek,1621545106,18.688105,74.172277
1077,Akash,1621625917,18.692978,74.144841
1078,Ritik,1621655919,18.728661,74.191803
1079,Akash,1621637003,18.737743,74.17005
1080,Samiksha,1622011840,18.724315,74.155603
1081,Ria,1622024234,18.714207,74.193309
1082,Shweta,1621594670,18.729236,74.183134
1083,Ritik,1622024472,18.733292,74.154215
1084,Ria,1621925934,18.725003,74.148781
1085,Raj,1621852049,18.736549,74.157681
1086,Sagar,1621663063,18.727688,74.18598
1087,Pratik,1621615105,18.689755,74.151823
1088,Shweta,1621577258,18.733091,74.186411
1089,Gurpreet,1621657431,18.719029,74.193789
1090,Ranadeep,1621855331,18.722214,74.147088
1091,Sagar,1621922583,18.709413,74.155383
1092,Pratik,1621968961,18.706274,74.1865
1093,Ria,1621940369,18.729054,74.157272
1094,Aditya,1621936304,18.690606,74.173894
1095,Raj,1621536834,18.722572,74.16946
1096,Raj,1621933489,18.729358,74.176844
1097,Ritik,1621964951,18.688937,74.167521
1098,Sagar,1621652677,18.696329,74.1868
1099,Aditya,1621856426,18.711523,74.152202
1100,Pranav,1621740429,18.713076,74.173013
1101,Jay,1621731043,18.695343,74.158184
1102,Akash,1621907173,18.730149,74.168223
1103,Kalpesh,1621650493,18.693444,74.142741
1104,Akash,1621586905,18.728717,74.148415
1105,Kalpesh,1621650131,18.721118,74.166373
1106,Pratik,1621539312,18.702318,74.14758
1107,Ranadeep,1621901068,18.715069,74.18034
1108,Sanskrit,1621864533,18.731768,74.166839
1109,Raj,1621540920,18.696403,74.16456
1110,Akash,1621611105,18.709724,74.189157
1111,Sanskrit,1621740075,18.711626,74.167174
1112,Shweta,1622018675,18.740118,74.187013
1113,Gurpreet,1621550704,18.712746,74.160657
1114,Ria,1621750288,18.709024,74.187404
1115,Kalpesh,1621611639,18.732388,74.148691
1116,Shweta,1621966993,18.688932,74.145509
1117,Shweta,1621698596,18.74014,74.176388
1118,Sagar,1621687241,18.722423,74.150942
1119,Abhishek,1621880062,18.693252,74.158048
1120,Pratik,1621813637,18.68671,74.140558
1121,Ritik,1621895706,18.700391,74.162945
1122,Shweta,1621740671,18.699273,74.157427
1123,Ritik,1621520693,18.694656,74.179297
1124,Sanskrit,1621987594,18.71756,74.1806
1125,Kalpesh,1622020388,18.699548,74.14393
1126,Jay,1621710145,18.717877,74.162376
1127,Pranav,1621530929,18.691564,74.193967
1128,Raj,1622001851,18.691404,74.187582
1129,Nikita,1621862612,18.704751,74.183028
1130,Sagar,1621656600,18.699547,74.154636
1131,Ritik,1621850129,18.713283,74.190733
1132,Samiksha,1621661179,18.698651,74.175232
1133,Ria,1621857202,18.720213,74.16951
1134,Pranav,1621635789,18.734059,74.146623
1135,Shweta,1621625396,18.710684,74.143595
1136,Shweta,1621809016,18.726755,74.192653
1137,Pratik,1621698017,18.738628,74.142992
1138,Abhishek,1621705849,18.737444,74.138962
1139,Nikita,1621583872,18.73492,74.156055
1140,Pranav,1621985949,18.702883,74.139415
1141,Abhishek,1621731629,18.721019,74.146425
1142,Pratik,1621980847,18.715719,74.174476
1143,Pranav,1621976717,18.704752,74.191276
1144,Raj,1621705679,18.698658,74.151157
1145,Kalpesh,1621615550,18.726073,74.140282
1146,Ritik,1621700845,18.690382,74.153087
1147,Raj,1621974280,18.725441,74.15764
1148,Ria,1621905116,18.71893,74.164352
1149,Ranadeep,1621738634,18.689208,74.140352
1150,Akash,1621617820,18.737698,74.178
1151,Shweta,1621730084,18.733189,74.173074
1152,Jay,1621717425,18.700649,74.15894
1153,Ria,1621571718,18.708626,74.171125
1154,Ranadeep,1621960899,18.703788,74.167878
1155,Aditya,1621866216,18.695896,74.15186
1156,Ambuj,1621968696,18.692337,74.155561
1157,Nikita,1621960301,18.738276,74.154878
1158,Shweta,1621596384,18.737838,74.184751
1159,Gurpreet,1621833278,18.706136,74.147599
1160,Raj,1621703667,18.697696,74.18518
1161,Samiksha,1621837976,18.742412,74.195107
1162,Jay,1621668062,18.723232,74.164529
1163,Sagar,1621582876,18.73124,74.170207
1164,Pranav,1621769098,18.719016,74.180424
1165,Sagar,1621709528,18.733512,74.177576
1166,Pranav,1621801520,18.719119,74.187776
1167,Raj,1621649952,18.716795,74.15464
1168,Sanskrit,1621763868,18.695234,74.181623
1169,Abhishek,1621572190,18.710252,74.16975
1170,Ambuj,1621729855,18.734314,74.149095
1171,Kalpesh,1621769092,18.68961,74.18561
1172,Pranav,1621777148,18.706907,74.165501
1173,Raj,1621578534,18.740558,74.188642
1174,Nikita,1621580311,18.704868,74.190805
1175,Gurpreet,1621721132,18.689009,74.158323
1176,Shweta,1621786455,18.695973,74.139251
1177,Raj,1621774817,18.716784,74.159265
1178,Sagar,1621827022,18.686201,74.175402
1179,Ritik,1621794255,18.709366,74.148375
1180,Sagar,1621960522,18.715929,74.176312
1181,Raj,1621996904,18.719132,74.161623
1182,Akash,1621753958,18.691115,74.161289
1183,Akash,1621609495,18.711205,74.155497
1184,Ritik,1621517159,18.704406,74.168025
1185,Ritik,1621825948,18.723496,74.187385
1186,Ritik,1621776926,18.709399,74.156
1187,Ria,1621701835,18.704914,74.165375
1188,Sagar,1621901230,18.692917,74.156371
1189,Pratik,1621852631,18.73373,74.153345
1190,Akash,1621550446,18.718384,74.140588
1191,Shweta,1621643575,18.697239,74.193756
1192,Nikita,1621569783,18.727422,74.188367
1193,Ritik,1621756733,18.688311,74.159276
1194,Pratik,1621846002,18.68805,74.149548
1195,Pranav,1621606215,18.717373,74.169152
1196,Ritik,1621693803,18.702523,74.193238
1197,Raj,1621830948,18.715897,74.146669
1198,Jay,1621576869,18.688652,74.161203
1199,Shweta,1622022431,18.706217,74.193991
1200,Ria,1621931461,18.692546,74.195232
1201,Raj,1621693648,18.692922,74.171388
1202,Ria,1621657130,18.706235,74.140954
1203,Ranadeep,1622012165,18.726688,74.172547
1204,Samiksha,1621841960,18.708361,74.175948
1205,Kalpesh,1621567173,18.735721,74.148542
1206,Ambuj,1621546967,18.709715,74.186845
1207,Aditya,1621704605,18.73794,74.189158
1208,Pratik,1621816324,18.696178,74.146385
1209,Ria,1621919625,18.719015,74.190618
1210,Samiksha,1621866176,18.738721,74.18007
1211,Kalpesh,1621696797,18.740321,74.140399
1212,Pratik,1621943655,18.723237,74.163793
1213,Samiksha,1621677910,18.704381,74.190276
1214,Sanskrit,1621893043,18.724627,74.171773
1215,Abhishek,1621927847,18.721723,74.151916
1216,Gurpreet,1621595112,18.705468,74.141194
1217,Raj,1621840344,18.713206,74.182132
1218,Abhishek,1621556448,18.735419,74.157215
1219,Samiksha,1621931843,18.703109,74.186515
1220,Sanskrit,1621659467,18.687715,74.166363
1221,Sanskrit,1621603795,18.696334,74.159589
1222,Ritik,1621926233,18.729593,74.18735
1223,Sanskrit,1621635008,18.720406,74.159085
1224,Raj,1621910874,18.731882,74.184309
1225,Ritik,1621858292,18.735409,74.155529
1226,Ambuj,1621998789,18.695842,74.142723
1227,Nikita,1621893422,18.713833,74.160406
1228,Sanskrit,1621727215,18.689922,74.143644
1229,Pranav,1621682678,18.699346,74.194016
1230,Akash,1622024030,18.716459,74.155013
1231,Ranadeep,1621763753,18.720738,74.192281
1232,Akash,1621861302,18.741846,74.193362
1233,Shweta,1621871865,18.711115,74.143884
1234,Shweta,1621965548,18.688724,74.140313
1235,Aditya,1621556980,18.712819,74.165571
1236,Ranadeep,1621903370,18.708631,74.179118
1237,Ranadeep,1622001209,18.70518,74.186467
1238,Pranav,1621571836,18.741841,74.15407
1239,Gurpreet,1621787868,18.703394,74.193902
